2024-10-30 00:30:31,699 - start diff evolution, bounds: [(0.5, 3), (17, 30), (0.4, 1.5), (0.4, 1.5), (4.0, 7), (4.0, 10.0)], fixed_params: {'ifa_l': 23, 'ifa_h': 5.5, 'ifa_fp': 5, 'ifa_w1': 1, 'ifa_w2': 1.0, 'ifa_wf': 1}
2024-10-30 01:45:03,134 - total seconds: 203.93, ifa_l: 25.647, ifa_h: 8.619, ifa_fp: 4.212, ifa_w1: 2.853, ifa_w2: 0.489, ifa_wf: 1.266, S11 at cf: -2.1225, Imp: 24.5R 84.4z, Res f: 2.142 GHz, S11 at res: -13.224, BW1: 2.05 GHz, BW2: 2.26 GHz, BW = 208.0 MHz - id 9b7b1115de5d
2024-10-30 01:48:04,235 - total seconds: 181.10, ifa_l: 19.420, ifa_h: 5.386, ifa_fp: 4.306, ifa_w1: 2.023, ifa_w2: 0.797, ifa_wf: 1.023, S11 at cf: -4.4962, Imp: 77.2R -88.1z, Res f: 2.698 GHz, S11 at res: -20.416, BW1: 2.50 GHz, BW2: 3.05 GHz, BW = 556.0 MHz - id 6edaaf2f516e
2024-10-30 01:48:25,594 - total seconds: 202.46, ifa_l: 24.599, ifa_h: 8.910, ifa_fp: 6.394, ifa_w1: 0.834, ifa_w2: 1.475, ifa_wf: 1.160, S11 at cf: -10.6923, Imp: 37.6R 23.3z, Res f: 2.354 GHz, S11 at res: -14.316, BW1: 2.19 GHz, BW2: 2.61 GHz, BW = 424.0 MHz - id 2e016b7cdb5a
2024-10-30 01:48:30,703 - total seconds: 207.57, ifa_l: 23.580, ifa_h: 7.435, ifa_fp: 5.443, ifa_w1: 1.654, ifa_w2: 0.486, ifa_wf: 0.837, S11 at cf: -14.6460, Imp: 38.4R 11.8z, Res f: 2.410 GHz, S11 at res: -17.537, BW1: 2.26 GHz, BW2: 2.61 GHz, BW = 352.0 MHz - id 3b8f528827fc
2024-10-30 01:50:56,463 - total seconds: 150.87, ifa_l: 22.161, ifa_h: 5.147, ifa_fp: 6.558, ifa_w1: 0.542, ifa_w2: 0.557, ifa_wf: 1.374, S11 at cf: -2.6745, Imp: 24.3R -71.1z, Res f: 2.954 GHz, S11 at res: -15.760, BW1: 2.64 GHz, BW2: -0.00 GHz, BW = -2638.0 MHz - id ade3e1faf280
2024-10-30 01:50:59,752 - total seconds: 175.52, ifa_l: 18.916, ifa_h: 4.123, ifa_fp: 4.545, ifa_w1: 1.515, ifa_w2: 0.840, ifa_wf: 0.693, S11 at cf: -2.6158, Imp: 70.7R -129.2z, Res f: 2.794 GHz, S11 at res: -11.311, BW1: 2.60 GHz, BW2: 3.10 GHz, BW = 500.0 MHz - id b3a970baa1d0
2024-10-30 01:54:07,017 - total seconds: 187.27, ifa_l: 18.659, ifa_h: 6.297, ifa_fp: 5.149, ifa_w1: 2.940, ifa_w2: 1.063, ifa_wf: 1.144, S11 at cf: -3.0453, Imp: 130.9R -138.6z, Res f: 2.846 GHz, S11 at res: -17.867, BW1: 2.59 GHz, BW2: -0.00 GHz, BW = -2586.0 MHz - id 589816e5b0cb
2024-10-30 01:54:48,020 - total seconds: 231.56, ifa_l: 21.783, ifa_h: 7.680, ifa_fp: 4.453, ifa_w1: 1.559, ifa_w2: 0.702, ifa_wf: 0.956, S11 at cf: -21.8215, Imp: 45.2R 6.1z, Res f: 2.426 GHz, S11 at res: -26.698, BW1: 2.27 GHz, BW2: 2.67 GHz, BW = 400.0 MHz - id 2807de643d0a
2024-10-30 01:55:26,888 - total seconds: 416.18, ifa_l: 28.811, ifa_h: 9.034, ifa_fp: 4.233, ifa_w1: 2.856, ifa_w2: 0.495, ifa_wf: 1.121, S11 at cf: -0.7320, Imp: 15.9R 127.1z, Res f: 1.990 GHz, S11 at res: -9.345, BW1: 1.93 GHz, BW2: 2.06 GHz, BW = 128.0 MHz - id 50aaed8dc367
2024-10-30 01:58:02,357 - total seconds: 194.34, ifa_l: 20.621, ifa_h: 7.151, ifa_fp: 5.202, ifa_w1: 1.813, ifa_w2: 0.507, ifa_wf: 1.025, S11 at cf: -7.4213, Imp: 58.0R -50.0z, Res f: 2.618 GHz, S11 at res: -25.781, BW1: 2.42 GHz, BW2: 2.97 GHz, BW = 548.0 MHz - id 03c403d688e8
2024-10-30 01:59:18,957 - total seconds: 232.07, ifa_l: 27.671, ifa_h: 5.774, ifa_fp: 6.024, ifa_w1: 2.571, ifa_w2: 1.246, ifa_wf: 1.271, S11 at cf: -3.9758, Imp: 13.0R 19.0z, Res f: 2.314 GHz, S11 at res: -4.875, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id aa2579698bde
2024-10-30 02:00:42,369 - total seconds: 395.35, ifa_l: 26.206, ifa_h: 7.579, ifa_fp: 4.634, ifa_w1: 2.688, ifa_w2: 0.813, ifa_wf: 0.945, S11 at cf: -0.9166, Imp: 10.5R 86.1z, Res f: 2.042 GHz, S11 at res: -7.844, BW1: 1.99 GHz, BW2: 2.10 GHz, BW = 108.0 MHz - id 04bcbc3be98b
2024-10-30 02:01:59,155 - total seconds: 236.80, ifa_l: 21.283, ifa_h: 5.994, ifa_fp: 4.403, ifa_w1: 2.962, ifa_w2: 0.906, ifa_wf: 1.018, S11 at cf: -12.2383, Imp: 53.1R -25.8z, Res f: 2.522 GHz, S11 at res: -21.489, BW1: 2.37 GHz, BW2: 2.77 GHz, BW = 400.0 MHz - id 1646cd69cf3d
2024-10-30 02:03:48,367 - total seconds: 186.00, ifa_l: 19.547, ifa_h: 8.323, ifa_fp: 4.138, ifa_w1: 1.452, ifa_w2: 0.948, ifa_wf: 1.470, S11 at cf: -12.1382, Imp: 55.6R -26.3z, Res f: 2.554 GHz, S11 at res: -24.300, BW1: 2.34 GHz, BW2: 2.93 GHz, BW = 584.0 MHz - id 787e1d18ed15
2024-10-30 02:04:53,510 - total seconds: 334.55, ifa_l: 29.869, ifa_h: 6.567, ifa_fp: 5.604, ifa_w1: 2.791, ifa_w2: 0.909, ifa_wf: 0.563, S11 at cf: -1.4248, Imp: 12.1R 69.2z, Res f: 2.118 GHz, S11 at res: -6.565, BW1: 2.08 GHz, BW2: 2.16 GHz, BW = 76.0 MHz - id a96b639dd9ba
2024-10-30 02:05:39,083 - total seconds: 219.93, ifa_l: 25.047, ifa_h: 6.212, ifa_fp: 5.846, ifa_w1: 1.108, ifa_w2: 0.634, ifa_wf: 1.131, S11 at cf: -6.6497, Imp: 19.8R 13.4z, Res f: 2.394 GHz, S11 at res: -7.069, BW1: 2.31 GHz, BW2: 2.49 GHz, BW = 184.0 MHz - id 61500bdadf6c
2024-10-30 02:06:48,041 - total seconds: 179.67, ifa_l: 19.985, ifa_h: 9.363, ifa_fp: 5.033, ifa_w1: 1.278, ifa_w2: 1.278, ifa_wf: 0.871, S11 at cf: -17.3351, Imp: 65.7R -0.7z, Res f: 2.450 GHz, S11 at res: -17.335, BW1: 2.27 GHz, BW2: 2.73 GHz, BW = 460.0 MHz - id babe3f96832f
2024-10-30 02:08:13,727 - total seconds: 200.22, ifa_l: 21.451, ifa_h: 6.610, ifa_fp: 5.081, ifa_w1: 2.006, ifa_w2: 0.927, ifa_wf: 1.188, S11 at cf: -8.4376, Imp: 51.5R -41.5z, Res f: 2.602 GHz, S11 at res: -26.414, BW1: 2.40 GHz, BW2: 2.96 GHz, BW = 560.0 MHz - id 1281d7b6bda2
2024-10-30 02:10:35,508 - total seconds: 227.47, ifa_l: 22.169, ifa_h: 9.979, ifa_fp: 5.789, ifa_w1: 2.792, ifa_w2: 1.192, ifa_wf: 1.227, S11 at cf: -14.8540, Imp: 72.1R 0.8z, Res f: 2.442 GHz, S11 at res: -14.930, BW1: 2.26 GHz, BW2: 2.71 GHz, BW = 452.0 MHz - id c072de79f345
2024-10-30 02:10:51,056 - total seconds: 311.97, ifa_l: 24.612, ifa_h: 5.246, ifa_fp: 5.116, ifa_w1: 2.919, ifa_w2: 0.690, ifa_wf: 0.886, S11 at cf: -7.8989, Imp: 21.4R 3.5z, Res f: 2.406 GHz, S11 at res: -8.483, BW1: 2.31 GHz, BW2: 2.53 GHz, BW = 216.0 MHz - id 463b2e9e0329
2024-10-30 02:13:28,747 - total seconds: 315.02, ifa_l: 25.489, ifa_h: 5.663, ifa_fp: 4.273, ifa_w1: 1.992, ifa_w2: 0.831, ifa_wf: 0.591, S11 at cf: -1.3913, Imp: 9.2R 56.8z, Res f: 2.130 GHz, S11 at res: -6.201, BW1: 2.11 GHz, BW2: 2.15 GHz, BW = 44.0 MHz - id 7f48c5f6a630
2024-10-30 02:14:37,670 - total seconds: 226.61, ifa_l: 21.428, ifa_h: 7.848, ifa_fp: 4.015, ifa_w1: 1.614, ifa_w2: 1.114, ifa_wf: 1.352, S11 at cf: -21.2923, Imp: 43.3R 4.4z, Res f: 2.430 GHz, S11 at res: -23.358, BW1: 2.25 GHz, BW2: 2.70 GHz, BW = 448.0 MHz - id 2dc239b5a6d1
2024-10-30 02:16:28,654 - total seconds: 353.15, ifa_l: 29.639, ifa_h: 6.226, ifa_fp: 4.564, ifa_w1: 2.784, ifa_w2: 0.934, ifa_wf: 0.998, S11 at cf: -1.1068, Imp: 7.9R 60.5z, Res f: 2.074 GHz, S11 at res: -5.258, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id e36fd161aa8e
2024-10-30 02:18:54,645 - total seconds: 256.97, ifa_l: 29.791, ifa_h: 6.287, ifa_fp: 4.619, ifa_w1: 1.699, ifa_w2: 0.756, ifa_wf: 0.988, S11 at cf: -1.1055, Imp: 9.4R 69.4z, Res f: 2.070 GHz, S11 at res: -4.257, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id 0cda63076114
2024-10-30 02:19:57,100 - total seconds: 208.45, ifa_l: 23.140, ifa_h: 4.409, ifa_fp: 6.277, ifa_w1: 2.209, ifa_w2: 1.196, ifa_wf: 0.602, S11 at cf: -5.4857, Imp: 17.5R -17.8z, Res f: 2.502 GHz, S11 at res: -5.755, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id cadc4554de20
2024-10-30 02:20:57,230 - total seconds: 448.48, ifa_l: 21.074, ifa_h: 7.907, ifa_fp: 5.013, ifa_w1: 2.686, ifa_w2: 1.431, ifa_wf: 0.408, S11 at cf: -13.2487, Imp: 62.7R 21.5z, Res f: 2.410 GHz, S11 at res: -15.583, BW1: 2.27 GHz, BW2: 2.59 GHz, BW = 320.0 MHz - id 2e42977ee782
2024-10-30 02:21:53,067 - total seconds: 178.42, ifa_l: 21.080, ifa_h: 6.200, ifa_fp: 6.114, ifa_w1: 2.753, ifa_w2: 0.582, ifa_wf: 0.513, S11 at cf: -4.4073, Imp: 81.4R -91.0z, Res f: 2.694 GHz, S11 at res: -21.147, BW1: 2.50 GHz, BW2: 3.03 GHz, BW = 532.0 MHz - id fa6f00dbc709
2024-10-30 02:23:58,813 - total seconds: 181.58, ifa_l: 23.129, ifa_h: 7.507, ifa_fp: 4.146, ifa_w1: 1.428, ifa_w2: 0.851, ifa_wf: 1.139, S11 at cf: -8.0102, Imp: 31.7R 29.3z, Res f: 2.326 GHz, S11 at res: -13.923, BW1: 2.19 GHz, BW2: 2.51 GHz, BW = 324.0 MHz - id 4138bae2456a
2024-10-30 02:24:21,234 - total seconds: 148.17, ifa_l: 18.142, ifa_h: 5.557, ifa_fp: 4.522, ifa_w1: 2.300, ifa_w2: 0.754, ifa_wf: 0.930, S11 at cf: -2.4602, Imp: 178.7R -174.2z, Res f: 2.858 GHz, S11 at res: -25.094, BW1: 2.61 GHz, BW2: 3.39 GHz, BW = 772.0 MHz - id 2eb02feb8ea7
2024-10-30 02:27:29,970 - total seconds: 211.16, ifa_l: 25.992, ifa_h: 7.290, ifa_fp: 4.972, ifa_w1: 1.576, ifa_w2: 0.834, ifa_wf: 1.317, S11 at cf: -2.1581, Imp: 16.4R 63.0z, Res f: 2.154 GHz, S11 at res: -5.966, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id 5ce8bcabd72a
2024-10-30 02:28:07,562 - total seconds: 226.33, ifa_l: 26.014, ifa_h: 8.635, ifa_fp: 6.100, ifa_w1: 2.152, ifa_w2: 0.489, ifa_wf: 0.747, S11 at cf: -3.4727, Imp: 34.7R 73.8z, Res f: 2.218 GHz, S11 at res: -14.369, BW1: 2.11 GHz, BW2: 2.35 GHz, BW = 240.0 MHz - id b7ae568fd462
2024-10-30 02:30:56,667 - total seconds: 169.10, ifa_l: 22.220, ifa_h: 6.475, ifa_fp: 5.904, ifa_w1: 1.857, ifa_w2: 1.126, ifa_wf: 1.075, S11 at cf: -7.7413, Imp: 40.2R -39.1z, Res f: 2.626 GHz, S11 at res: -18.717, BW1: 2.41 GHz, BW2: 3.03 GHz, BW = 616.0 MHz - id 12735d7133f8
2024-10-30 02:32:15,847 - total seconds: 248.28, ifa_l: 23.707, ifa_h: 8.327, ifa_fp: 5.443, ifa_w1: 2.871, ifa_w2: 0.755, ifa_wf: 1.173, S11 at cf: -16.1489, Imp: 47.4R 15.2z, Res f: 2.398 GHz, S11 at res: -33.757, BW1: 2.24 GHz, BW2: 2.63 GHz, BW = 384.0 MHz - id 52659af9ef60
2024-10-30 02:32:33,461 - total seconds: 265.90, ifa_l: 23.277, ifa_h: 8.330, ifa_fp: 4.651, ifa_w1: 1.990, ifa_w2: 1.239, ifa_wf: 0.401, S11 at cf: -3.5849, Imp: 35.5R 73.0z, Res f: 2.222 GHz, S11 at res: -37.864, BW1: 2.12 GHz, BW2: 2.36 GHz, BW = 244.0 MHz - id 0d8cb884254b
2024-10-30 02:33:48,706 - total seconds: 172.04, ifa_l: 21.000, ifa_h: 5.345, ifa_fp: 4.238, ifa_w1: 0.542, ifa_w2: 1.177, ifa_wf: 1.046, S11 at cf: -7.3303, Imp: 24.6R -21.6z, Res f: 2.566 GHz, S11 at res: -9.065, BW1: 2.40 GHz, BW2: 2.81 GHz, BW = 408.0 MHz - id 64e9ad09dda7
2024-10-30 02:35:52,030 - total seconds: 198.57, ifa_l: 18.916, ifa_h: 9.261, ifa_fp: 4.583, ifa_w1: 1.252, ifa_w2: 0.693, ifa_wf: 1.262, S11 at cf: -9.7497, Imp: 65.7R -36.2z, Res f: 2.570 GHz, S11 at res: -15.091, BW1: 2.37 GHz, BW2: 2.92 GHz, BW = 556.0 MHz - id 0313d782660e
2024-10-30 02:36:05,311 - total seconds: 229.46, ifa_l: 21.742, ifa_h: 9.339, ifa_fp: 4.652, ifa_w1: 1.845, ifa_w2: 0.718, ifa_wf: 1.254, S11 at cf: -18.0259, Imp: 58.8R 10.5z, Res f: 2.410 GHz, S11 at res: -22.940, BW1: 2.24 GHz, BW2: 2.67 GHz, BW = 436.0 MHz - id e728cc94d5f7
2024-10-30 02:37:51,850 - total seconds: 243.14, ifa_l: 21.783, ifa_h: 9.339, ifa_fp: 4.291, ifa_w1: 1.845, ifa_w2: 0.702, ifa_wf: 1.254, S11 at cf: -12.9357, Imp: 58.1R 23.6z, Res f: 2.374 GHz, S11 at res: -22.401, BW1: 2.21 GHz, BW2: 2.61 GHz, BW = 392.0 MHz - id c57c66b6ec23
2024-10-30 02:40:10,425 - total seconds: 245.11, ifa_l: 24.248, ifa_h: 8.153, ifa_fp: 4.083, ifa_w1: 1.829, ifa_w2: 0.642, ifa_wf: 1.034, S11 at cf: -3.6552, Imp: 29.5R 63.6z, Res f: 2.210 GHz, S11 at res: -13.919, BW1: 2.10 GHz, BW2: 2.35 GHz, BW = 252.0 MHz - id 0835658e2b9b
2024-10-30 02:40:26,902 - total seconds: 274.87, ifa_l: 25.312, ifa_h: 4.477, ifa_fp: 4.603, ifa_w1: 2.940, ifa_w2: 0.490, ifa_wf: 1.170, S11 at cf: -4.7707, Imp: 13.7R 7.7z, Res f: 2.362 GHz, S11 at res: -5.757, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id 1ad6e7af0bff
2024-10-30 02:42:48,049 - total seconds: 296.20, ifa_l: 26.206, ifa_h: 7.125, ifa_fp: 4.859, ifa_w1: 1.612, ifa_w2: 0.969, ifa_wf: 0.997, S11 at cf: -1.5827, Imp: 13.9R 71.0z, Res f: 2.102 GHz, S11 at res: -5.719, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id 4da6f1be09d5
2024-10-30 02:44:12,340 - total seconds: 225.44, ifa_l: 22.693, ifa_h: 7.077, ifa_fp: 4.174, ifa_w1: 0.709, ifa_w2: 0.994, ifa_wf: 0.622, S11 at cf: -5.9257, Imp: 28.1R 38.1z, Res f: 2.290 GHz, S11 at res: -12.107, BW1: 2.17 GHz, BW2: 2.45 GHz, BW = 280.0 MHz - id 2087728865d3
2024-10-30 02:44:50,837 - total seconds: 280.41, ifa_l: 24.934, ifa_h: 7.650, ifa_fp: 4.521, ifa_w1: 1.813, ifa_w2: 1.068, ifa_wf: 1.030, S11 at cf: -2.4557, Imp: 19.2R 64.1z, Res f: 2.158 GHz, S11 at res: -9.187, BW1: 2.07 GHz, BW2: 2.26 GHz, BW = 188.0 MHz - id bd8b44cc2cf7
2024-10-30 02:45:41,053 - total seconds: 173.00, ifa_l: 18.891, ifa_h: 8.323, ifa_fp: 5.314, ifa_w1: 2.414, ifa_w2: 0.948, ifa_wf: 1.470, S11 at cf: -4.7937, Imp: 81.8R -84.3z, Res f: 2.734 GHz, S11 at res: -12.140, BW1: 2.50 GHz, BW2: -0.00 GHz, BW = -2502.0 MHz - id 020f55272bfa
2024-10-30 02:47:31,893 - total seconds: 199.55, ifa_l: 21.451, ifa_h: 6.986, ifa_fp: 4.123, ifa_w1: 2.262, ifa_w2: 1.095, ifa_wf: 1.380, S11 at cf: -19.4721, Imp: 45.4R -9.1z, Res f: 2.478 GHz, S11 at res: -22.624, BW1: 2.31 GHz, BW2: 2.75 GHz, BW = 444.0 MHz - id f9c799b09f4e
2024-10-30 02:50:27,373 - total seconds: 336.54, ifa_l: 23.440, ifa_h: 9.113, ifa_fp: 4.858, ifa_w1: 2.448, ifa_w2: 0.906, ifa_wf: 1.018, S11 at cf: -7.5923, Imp: 49.5R 45.7z, Res f: 2.302 GHz, S11 at res: -33.317, BW1: 2.16 GHz, BW2: 2.50 GHz, BW = 336.0 MHz - id 661635990042
2024-10-30 02:50:38,158 - total seconds: 297.11, ifa_l: 19.632, ifa_h: 8.434, ifa_fp: 5.311, ifa_w1: 2.517, ifa_w2: 1.278, ifa_wf: 0.917, S11 at cf: -8.7299, Imp: 84.6R -37.7z, Res f: 2.570 GHz, S11 at res: -13.413, BW1: 2.39 GHz, BW2: 2.88 GHz, BW = 496.0 MHz - id 6d2072bcfc80
2024-10-30 02:53:17,724 - total seconds: 170.35, ifa_l: 22.817, ifa_h: 4.861, ifa_fp: 4.053, ifa_w1: 1.261, ifa_w2: 0.779, ifa_wf: 0.973, S11 at cf: -4.9690, Imp: 14.8R 12.2z, Res f: 2.350 GHz, S11 at res: -5.976, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id c56221c4b558
2024-10-30 02:55:17,779 - total seconds: 279.62, ifa_l: 24.638, ifa_h: 6.136, ifa_fp: 5.771, ifa_w1: 2.919, ifa_w2: 0.690, ifa_wf: 1.013, S11 at cf: -7.7956, Imp: 23.0R 13.6z, Res f: 2.374 GHz, S11 at res: -9.466, BW1: 2.27 GHz, BW2: 2.51 GHz, BW = 240.0 MHz - id 36274b898040
2024-10-30 02:55:35,369 - total seconds: 483.48, ifa_l: 19.569, ifa_h: 7.221, ifa_fp: 4.728, ifa_w1: 2.723, ifa_w2: 0.849, ifa_wf: 0.747, S11 at cf: -7.8118, Imp: 87.5R -45.4z, Res f: 2.586 GHz, S11 at res: -16.412, BW1: 2.41 GHz, BW2: 2.86 GHz, BW = 444.0 MHz - id 9aaa49172335
2024-10-30 02:56:13,276 - total seconds: 175.55, ifa_l: 22.247, ifa_h: 8.862, ifa_fp: 5.789, ifa_w1: 1.748, ifa_w2: 0.441, ifa_wf: 0.856, S11 at cf: -16.7711, Imp: 60.9R -11.9z, Res f: 2.486 GHz, S11 at res: -19.136, BW1: 2.31 GHz, BW2: 2.75 GHz, BW = 440.0 MHz - id ce59d8ee84e6
2024-10-30 02:58:38,355 - total seconds: 200.58, ifa_l: 21.428, ifa_h: 7.989, ifa_fp: 4.744, ifa_w1: 1.892, ifa_w2: 1.114, ifa_wf: 0.955, S11 at cf: -27.3565, Imp: 54.3R 1.3z, Res f: 2.446 GHz, S11 at res: -27.411, BW1: 2.28 GHz, BW2: 2.70 GHz, BW = 424.0 MHz - id 2e000a0185d3
2024-10-30 03:00:56,412 - total seconds: 321.04, ifa_l: 24.309, ifa_h: 7.907, ifa_fp: 4.144, ifa_w1: 2.630, ifa_w2: 1.201, ifa_wf: 0.826, S11 at cf: -2.3796, Imp: 20.2R 68.2z, Res f: 2.158 GHz, S11 at res: -15.090, BW1: 2.07 GHz, BW2: 2.28 GHz, BW = 212.0 MHz - id db8fbba39e2f
2024-10-30 03:01:15,684 - total seconds: 302.41, ifa_l: 24.149, ifa_h: 7.941, ifa_fp: 4.072, ifa_w1: 2.784, ifa_w2: 0.934, ifa_wf: 0.998, S11 at cf: -3.1775, Imp: 24.0R 61.4z, Res f: 2.198 GHz, S11 at res: -16.552, BW1: 2.10 GHz, BW2: 2.33 GHz, BW = 236.0 MHz - id 3b7ca832d7cf
2024-10-30 03:01:32,506 - total seconds: 174.15, ifa_l: 20.335, ifa_h: 9.300, ifa_fp: 6.902, ifa_w1: 2.296, ifa_w2: 0.689, ifa_wf: 1.309, S11 at cf: -4.7134, Imp: 69.7R -82.0z, Res f: 2.726 GHz, S11 at res: -9.620, BW1: 2.51 GHz, BW2: 3.20 GHz, BW = 692.0 MHz - id d9a697a29c92
2024-10-30 03:04:14,275 - total seconds: 197.86, ifa_l: 23.129, ifa_h: 7.561, ifa_fp: 4.594, ifa_w1: 0.978, ifa_w2: 0.405, ifa_wf: 1.139, S11 at cf: -12.9862, Imp: 35.7R 13.1z, Res f: 2.402 GHz, S11 at res: -14.966, BW1: 2.25 GHz, BW2: 2.61 GHz, BW = 364.0 MHz - id edcb223ec194
2024-10-30 03:04:54,297 - total seconds: 201.79, ifa_l: 21.080, ifa_h: 7.777, ifa_fp: 6.114, ifa_w1: 2.202, ifa_w2: 0.873, ifa_wf: 0.513, S11 at cf: -8.7323, Imp: 78.0R -40.3z, Res f: 2.566 GHz, S11 at res: -14.768, BW1: 2.39 GHz, BW2: 2.84 GHz, BW = 448.0 MHz - id 58e201858699
2024-10-30 03:05:11,857 - total seconds: 236.17, ifa_l: 23.140, ifa_h: 5.106, ifa_fp: 6.166, ifa_w1: 2.144, ifa_w2: 1.196, ifa_wf: 0.602, S11 at cf: -6.9822, Imp: 19.2R -3.9z, Res f: 2.442 GHz, S11 at res: -6.994, BW1: 2.37 GHz, BW2: 2.54 GHz, BW = 172.0 MHz - id ba8a028e6ac4
2024-10-30 03:07:24,112 - total seconds: 189.84, ifa_l: 23.463, ifa_h: 4.356, ifa_fp: 4.487, ifa_w1: 0.831, ifa_w2: 1.089, ifa_wf: 0.877, S11 at cf: -3.5824, Imp: 10.6R 9.9z, Res f: 2.350 GHz, S11 at res: -3.988, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id 898d09718ff4
2024-10-30 03:07:31,788 - total seconds: 157.49, ifa_l: 20.526, ifa_h: 6.599, ifa_fp: 4.457, ifa_w1: 1.703, ifa_w2: 0.667, ifa_wf: 1.092, S11 at cf: -8.5392, Imp: 49.6R -40.2z, Res f: 2.594 GHz, S11 at res: -25.777, BW1: 2.40 GHz, BW2: 2.92 GHz, BW = 524.0 MHz - id 549ec70d73e4
2024-10-30 03:10:15,198 - total seconds: 163.41, ifa_l: 22.510, ifa_h: 8.635, ifa_fp: 5.036, ifa_w1: 2.767, ifa_w2: 0.489, ifa_wf: 1.324, S11 at cf: -20.0347, Imp: 59.0R -6.1z, Res f: 2.470 GHz, S11 at res: -21.619, BW1: 2.30 GHz, BW2: 2.73 GHz, BW = 432.0 MHz - id aafce277f38e
2024-10-30 03:13:59,013 - total seconds: 223.81, ifa_l: 23.242, ifa_h: 5.354, ifa_fp: 4.524, ifa_w1: 2.621, ifa_w2: 0.729, ifa_wf: 1.160, S11 at cf: -7.3760, Imp: 20.5R 6.8z, Res f: 2.382 GHz, S11 at res: -8.538, BW1: 2.29 GHz, BW2: 2.50 GHz, BW = 212.0 MHz - id 8e5d6c8c5fcf
2024-10-30 03:14:10,801 - total seconds: 235.60, ifa_l: 23.322, ifa_h: 8.327, ifa_fp: 5.443, ifa_w1: 2.824, ifa_w2: 0.755, ifa_wf: 1.173, S11 at cf: -24.3665, Imp: 51.6R 6.0z, Res f: 2.430 GHz, S11 at res: -35.122, BW1: 2.27 GHz, BW2: 2.68 GHz, BW = 412.0 MHz - id f52aa346631a
2024-10-30 03:14:12,563 - total seconds: 237.36, ifa_l: 23.277, ifa_h: 7.278, ifa_fp: 4.108, ifa_w1: 2.347, ifa_w2: 1.128, ifa_wf: 1.241, S11 at cf: -6.8184, Imp: 27.4R 30.4z, Res f: 2.306 GHz, S11 at res: -14.456, BW1: 2.18 GHz, BW2: 2.48 GHz, BW = 300.0 MHz - id 033793c54c9f
2024-10-30 03:17:22,066 - total seconds: 203.05, ifa_l: 21.036, ifa_h: 8.345, ifa_fp: 5.918, ifa_w1: 0.542, ifa_w2: 0.730, ifa_wf: 0.465, S11 at cf: -21.6916, Imp: 53.4R -7.8z, Res f: 2.478 GHz, S11 at res: -27.443, BW1: 2.29 GHz, BW2: 2.77 GHz, BW = 472.0 MHz - id 5445fa403f4c
2024-10-30 03:17:43,799 - total seconds: 213.00, ifa_l: 22.970, ifa_h: 7.496, ifa_fp: 4.647, ifa_w1: 2.160, ifa_w2: 0.931, ifa_wf: 1.194, S11 at cf: -13.8954, Imp: 38.1R 13.5z, Res f: 2.394 GHz, S11 at res: -18.877, BW1: 2.24 GHz, BW2: 2.61 GHz, BW = 376.0 MHz - id 85a915a2af35
2024-10-30 03:17:47,118 - total seconds: 214.56, ifa_l: 19.546, ifa_h: 6.574, ifa_fp: 4.051, ifa_w1: 2.428, ifa_w2: 0.960, ifa_wf: 0.956, S11 at cf: -9.5219, Imp: 74.4R -35.7z, Res f: 2.562 GHz, S11 at res: -28.009, BW1: 2.39 GHz, BW2: 2.83 GHz, BW = 444.0 MHz - id f31b4587c040
2024-10-30 03:21:03,657 - total seconds: 199.86, ifa_l: 21.942, ifa_h: 6.638, ifa_fp: 5.294, ifa_w1: 2.501, ifa_w2: 0.780, ifa_wf: 1.451, S11 at cf: -7.0525, Imp: 50.6R -49.8z, Res f: 2.642 GHz, S11 at res: -27.144, BW1: 2.43 GHz, BW2: 3.05 GHz, BW = 620.0 MHz - id 39bf6f9be060
2024-10-30 03:21:04,535 - total seconds: 197.42, ifa_l: 19.546, ifa_h: 6.574, ifa_fp: 4.603, ifa_w1: 2.018, ifa_w2: 0.490, ifa_wf: 0.956, S11 at cf: -5.0308, Imp: 78.5R -79.8z, Res f: 2.678 GHz, S11 at res: -23.256, BW1: 2.48 GHz, BW2: 3.03 GHz, BW = 552.0 MHz - id 3f86592b2929
2024-10-30 03:23:22,826 - total seconds: 360.76, ifa_l: 23.810, ifa_h: 5.709, ifa_fp: 4.502, ifa_w1: 1.559, ifa_w2: 1.151, ifa_wf: 0.956, S11 at cf: -2.1959, Imp: 10.6R 40.9z, Res f: 2.186 GHz, S11 at res: -4.878, BW1: -0.00 GHz, BW2: -0.00 GHz, BW = -0.0 MHz - id dcf97654103b
